0.036576964	-0.089334674	-0.13787562	0.040093184	0.22322188	0.08988434	0.19415957	-0.17794026	0.103233136	0.09084662	-0.22989203	-0.1945865	0.06076411	0.1737262	0.093112156	-0.3493144	-0.112347655	-0.041085374	0.09289832	0.2012813	0.27099237	-0.028166424	-0.19364066	0.068026744	-0.1854853	-0.10441607	-0.22154169	0.12137982	0.23483461	0.20270482	-0.16527025	-0.25548726	0.11710502	-0.25680602	-0.08505341	0.21756923	0.08073908	-0.16731924	0.18833281	-0.02530756	-0.14723915	0.15627895	-0.17799948	0.030438593	-0.022437474	0.24012361	-0.091784336	0.2316978	-0.026579382	0.1471132	0.07985495	0.06344745	0.031217009	-0.0004861166	-0.03816396	0.020128766	-0.08728707	0.35592732	-0.17762344	-0.092356905	0.09352885	0.053673636	-0.054085344	0.107598834	-0.077333495	0.086808264	0.24426676	0.019636879	0.1319054	-0.08826457	0.17001037	-0.006343831	0.25495705	0.30821505	-0.26607147	0.10263931	-0.15052994	-0.08009366	-0.0034563076	-0.2060149	0.27643538	0.1699559	0.08783553	0.14512962	-0.23963057	-0.009835584	0.044862196	0.13487789	0.030419322	0.1954179	0.18607225	0.059756946	-0.033374082	-0.29156524	-0.2343209	-0.27848756	0.20620339	0.023065288	0.10285704	-0.204868	-0.3116125	0.022164132	0.036505237	-0.04965471	-0.19047181	-0.022267947	0.08857036	0.13878289	-0.14752159	0.1726163	0.11578771	0.15762435	0.20648564	0.0031078127	-0.23700145	-0.2308543	0.13963285	0.10459598	-0.15156177	0.13517267	-0.048189215	0.029056815	-0.036082752	-0.007806241	0.1299286	-0.0943652	0.11502133	-0.017336348
-0.08532259	0.27981082	0.17016403	0.053947985	0.06668158	-0.1445063	0.09920993	-0.20171991	-0.090162	-0.1062272	-0.25666955	-0.27308735	0.12752056	0.23116404	-0.078003444	-0.051302303	-0.023729213	-0.10222507	0.11033526	0.021420848	0.030264525	-0.044520706	0.038299996	0.27822292	-0.082172856	-0.20894	0.07008861	-0.07944411	0.20543912	-0.038839467	-0.20020582	-0.16521093	-0.14141798	0.048583552	0.18859331	0.17926557	-0.11822445	0.04981405	0.2897743	-0.07541314	-0.14851718	0.12055064	-0.06778097	-0.010476738	0.1930203	0.10350791	-0.005656563	0.36412734	0.07930908	0.1792627	0.17076066	0.08311823	0.09586369	-0.04018775	0.24120912	-0.033109605	0.17043588	0.040932707	-0.1893346	-0.0064103967	-0.044346306	0.20316055	-0.2426234	0.045499552	0.14239162	0.2256836	0.042993437	-0.19688116	-0.20846392	0.11843323	-0.06160238	0.01631587	0.27353013	0.08112249	-0.053587448	0.018505665	0.15458907	-0.02713563	0.21052939	-0.17859685	0.21594027	0.061753538	0.08649318	-0.20319916	-0.035616398	-0.089630626	-0.34749725	0.1943519	0.28888422	0.15474114	0.06581223	0.15917104	-0.024028245	-0.098739885	0.021964861	-0.090674065	-0.075293034	0.0668489	-0.07815565	-0.017166795	-0.06723697	-0.20741063	0.19751336	-0.014657679	-0.119183265	-0.19757791	0.07148271	-0.025055183	0.0075054495	0.12999892	0.073532894	0.08773859	0.15535104	-0.27116713	0.11560361	0.0025144047	0.06778836	-0.0013413511	0.050451007	0.088398	-0.1131642	-0.22744125	0.05643642	0.20371981	-0.28425542	0.11697411	-0.0019903362	0.0460463
-0.1567988	-0.097957976	0.2696576	-0.07823431	0.04788728	-0.058455195	0.22906677	-0.25857747	-0.12257215	-0.14246146	0.0046254504	-0.16934474	0.01421419	0.020392034	-0.09233393	-0.034045596	-0.04949716	-0.16386473	0.2769908	0.05146642	-0.0031720547	-0.029833479	-0.11660409	0.22070593	-0.052622274	-0.1862267	-0.07433507	-0.04220049	0.1923937	-0.21124084	-0.08593464	0.011740694	0.010155415	-0.21465972	0.043479685	0.046149362	0.059511054	-0.13496795	0.17349622	-0.17131017	0.07332374	-0.022514638	-0.20315607	-0.019849772	0.14367937	0.22208846	0.12832879	0.029074185	-0.007273525	0.22755477	-0.069443	-0.011000785	0.1691472	-0.005617307	0.17193909	0.0088236965	-0.051310427	0.0071547474	-0.03292278	0.104680374	0.1004741	0.10399125	-0.19586447	0.14834608	-0.07792721	0.17919204	0.24520041	-0.08803273	-0.06309121	-0.10269774	-0.09869153	0.17438851	-0.019563437	0.017658414	0.073513776	-0.0071043633	-0.08416015	0.105750136	0.12424113	-0.14059572	0.0034641975	0.11034162	0.25657275	-0.019345673	-0.059454698	0.16663606	-0.122803494	0.21950005	0.081016675	0.2388275	0.2255934	0.040058494	-0.10407604	0.09244255	0.04554531	-0.08585423	0.24363229	-0.06677997	-0.015624892	-0.116887614	0.15806578	-0.06333298	0.09857788	-0.12001681	-0.11129252	-0.11802343	-0.01832281	-0.11188438	-0.23879176	0.12070261	0.0011393065	-0.103068605	0.0690205	0.039080754	-0.079684615	-0.075897895	-0.029139286	0.14670423	-0.14968728	0.16677584	-0.18984883	-0.123614155	-0.3056739	0.123447545	0.0426724	-0.16435573	0.07228677	-0.09585374
0.042962547	0.043430712	0.034833	0.036257684	-0.050929807	-0.08178554	-0.053340487	-0.22697358	0.04966404	-0.12756334	0.0065516387	0.07343624	0.14909308	-0.027348658	-0.012201037	0.09485112	-0.091994084	-0.31344622	0.18389872	0.10928506	0.029016089	-0.1718206	-0.26506126	0.08630979	-0.113967985	-0.08142984	-0.09841693	-0.07662193	0.04376019	-0.107564956	-0.11056961	0.27560094	-0.1206055	-0.1416171	-0.13332306	-0.042584196	0.01525587	-0.046488706	0.12317208	-0.16914752	-0.15199009	0.2736681	-0.11827319	-0.1584772	0.09006026	0.1434644	0.2498336	0.041813616	0.21990016	-0.02843467	-0.14429271	0.27057636	0.26587087	0.23065618	0.17170788	0.008351549	-0.087402776	0.2006495	-0.062046368	0.13419987	0.004537141	0.008058274	-0.13469878	0.1295793	0.07203475	0.18218783	0.12827313	0.085898206	-0.2676103	0.12983924	-0.019188749	0.07478385	-0.02847353	0.009331539	-0.03031658	-0.08373058	-0.08474072	0.060839493	-0.12286618	-0.12659696	0.0071190977	0.09338655	0.19995332	-0.18570867	-0.1837447	0.24469064	-0.2955596	-0.10318945	-0.24907498	0.026365992	-0.09456119	0.08426224	-0.18542011	-0.15883717	-0.0560946	0.14692745	0.2714427	0.17387126	-0.035078682	-0.15028875	-0.030165482	-0.03314335	0.07412656	-0.20926316	-0.07521375	-0.13321415	0.05461566	-0.23675217	-0.18517378	-0.06672638	0.18392895	0.09303947	0.1710455	-0.12078451	-0.014286498	-0.28790712	0.16341232	-0.08177691	-0.29847515	0.14146125	0.039457537	-0.115570195	-0.04423938	0.081841424	0.104537085	-0.20585221	0.1641496	-0.2813325
-0.15253313	-0.26491868	0.022989219	-0.037541762	0.20834646	0.05172505	0.04757175	-0.21493658	-0.124727555	-0.09306292	0.021680739	-0.07322437	0.03051753	0.12427087	-0.20811708	0.18612692	0.037643805	-0.01923983	0.087793276	0.21605213	-0.13474134	-0.22475918	-0.23592138	-0.30769593	0.011373646	-0.026414562	-0.17228104	0.24081567	-0.12296169	-0.15841635	-0.15502778	0.045646787	-0.114205234	0.20629185	0.35799226	0.24990068	0.3300932	-0.021395223	-0.30899805	0.04304493	-0.0032156808	0.001812578	-0.29326278	-0.019353839	0.073323734	-0.18691666	-0.01515747	0.22572815	-0.0012429358	0.11222662	0.30084127	0.024156515	0.14569673	-0.27079004	0.03351439	0.066762045	-0.25867233	-0.18696807	-0.18849353	0.16661642	-0.12014458	0.14544705	-0.03437788	-0.10200264	0.018386489	0.2455018	-0.0687655	0.20021164	0.007877177	-0.06751304	0.32452124	0.1944008	0.27155736	-0.24107465	0.12330272	0.020825658	0.1723457	0.20605968	0.10918599	-0.06691457	0.29786712	0.06964696	-0.13115485	-0.26214257	0.032091185	-0.1960743	-0.08884852	0.0034833257	0.32896075	-0.08979858	0.26246646	0.09742907	-0.0579052	0.0718252	0.07288333	-0.11169236	-0.16641809	0.22157423	0.07605657	0.080827504	0.10621317	-0.13689598	0.25231713	-0.006096668	0.0052857148	-0.19944753	0.2142075	-0.30461565	-0.12860027	-0.0866652	-0.078347355	0.079596214	-0.15794988	-0.17635618	0.113454506	-0.05324455	0.04158085	0.03357726	-0.15819702	0.20189959	0.019973876	-0.0742264	0.18336008	0.07537889	0.020456	-0.21977325	0.100059	-0.053299543
-0.12761031	-0.04692557	0.22294268	-0.16168727	0.12516086	-0.14289111	0.073255196	-0.26294956	-0.38452017	-0.18446438	-0.04955954	-0.16572855	0.15357596	0.21727566	0.029622184	0.06230706	0.1146417	0.020288067	0.27152064	0.049049653	0.08108891	-0.09073731	-0.33279878	0.23630616	-0.25502777	-0.025663279	-0.10268218	0.03919508	0.085081466	-0.25122836	-0.17815411	0.37253556	-0.11426342	-0.14577843	-0.154378	0.1627511	0.17193563	0.031767216	0.014794022	-0.13040616	0.073880024	0.2746941	-0.08363988	-0.15708224	0.25221124	0.18643196	-0.13773324	0.23640051	0.09429587	0.32584926	-0.084050804	-0.15529776	0.050861105	-0.12570882	0.008744411	-0.0809936	0.11345701	0.32377356	-0.22634913	0.02468349	0.016889708	0.013462935	-0.23689614	0.1258263	-0.2697353	0.14380693	0.26074842	0.061089776	0.066903315	-0.13640103	-0.22825794	-0.00023417115	-0.118311666	0.35494268	-0.062179737	0.08176786	-0.082205445	-0.0721713	0.23613022	0.14915207	-0.029800322	0.084771916	0.16011967	-0.016553767	-0.16497417	0.02795768	-0.13350762	0.044575676	0.20414273	0.020805277	0.2925426	0.11001502	-0.02456774	0.10313126	-0.16693918	0.02512272	0.1594773	0.1559315	0.014987293	0.02159479	-0.09616564	0.08681842	0.17836548	0.040424876	-0.05595384	-0.090042286	0.122215435	0.14893956	0.049281817	0.21121691	0.09910548	0.09911129	0.22383285	-0.08234245	0.04783166	-0.25630948	0.060512565	-0.16316187	0.02601677	0.24933454	-0.2411426	-0.2799078	-0.005875483	0.2000888	0.27243042	-0.27143478	0.072264224	-0.17969117
0.14061852	-0.13591178	0.2515117	0.013972955	0.11117509	0.06271869	0.14230238	-0.069681615	0.0079119755	-0.18191157	-0.18406674	-0.08446444	0.2031019	0.16703	-0.16950582	-0.13000764	-0.06521001	-0.10610974	0.027128845	0.06525255	-0.049815774	-0.15302064	-0.019320734	-0.1355457	-0.012708712	-0.092610404	-0.10897786	-0.026584342	0.15994403	-0.12601532	-0.068499245	-0.25993127	-0.018931141	-0.1847036	0.27208066	0.25722268	0.15456778	-0.18302195	0.1372572	-0.08402047	-0.13812235	-0.019447649	-0.26382217	0.07587774	-0.0023225872	0.021357233	0.2761468	0.1511749	-0.057433557	0.17874105	0.14091866	0.3169784	0.24203208	-0.07539005	0.017702436	0.15308593	-0.2603713	0.08338247	-0.15204622	0.09530033	0.1653402	0.08133798	0.05912743	-0.014450616	0.14822014	0.34457114	0.20235	0.041303135	-0.28595316	-0.24753116	0.041061874	0.19294585	0.22198732	-0.026580712	-0.1078821	0.015877685	0.07385344	0.2473749	0.06719928	-0.18202862	-0.027272906	-0.058147393	0.1425143	-0.2544485	-0.096862465	-0.12007319	-0.15915985	0.112813786	0.07265398	0.09335587	0.019901419	0.029899664	0.017958647	-0.1344475	0.27106762	-0.21946219	0.0046775043	0.060897432	-0.13755383	-0.16243064	-0.17014398	0.083091706	-0.020095646	-0.15468422	-0.20028728	-0.2907054	0.09530351	-0.22558212	-0.0488677	0.12447726	0.009529881	0.08534434	0.011469681	-0.07883702	0.0034959351	0.06532009	0.15576053	0.1699416	-0.086982116	0.30950382	-0.07318354	0.009759868	0.014216562	0.04644647	-0.07646173	-0.15124977	0.027338836	0.008542423
0.08953336	0.21459836	0.11056946	-0.08212868	0.21221201	-0.16237384	0.033177648	0.04707791	-0.076010235	-0.15079336	-0.17406976	-0.16765243	0.010893605	0.2501925	0.21671876	-0.0012311416	-0.08164424	-0.14347221	0.035371322	0.21237639	0.05442332	-0.08526516	0.12968855	0.030996224	-0.15152021	-0.018155243	-0.14966016	-0.053370867	0.23027456	-0.110539116	-0.025846837	-0.16082238	0.04004587	-0.12649013	0.047095153	0.2100188	-0.4128608	-0.31290397	0.17697816	-0.14077309	0.10576563	0.19600862	-0.09075381	0.22117218	-0.13723718	-0.073908485	-0.051543456	0.2165685	0.065983474	0.15471901	-0.056489933	-0.1054166	-0.20691654	-0.011185751	0.14944153	0.30206567	-0.07499413	0.13966236	0.16152465	-0.14345774	-0.12118169	0.07062257	-0.13532986	0.10192343	-0.08504353	0.2335453	-0.059348702	-0.18218815	-0.16439584	-0.32273144	-0.22884923	0.11845799	0.09973198	-0.03696423	-0.0833332	0.10964381	-0.1264534	-0.03665137	0.20053877	0.013839771	-0.182591	0.015259784	-0.00041182336	-0.28523588	-0.0600982	0.06299164	-0.17305446	0.039862234	-0.11026894	0.0807736	0.10625502	0.15817842	-0.30072433	0.11850996	0.14804007	-0.042800546	-0.23008135	0.21285705	-0.066305235	0.038973562	-0.12073637	-0.13826646	0.37014946	-0.18391211	0.043392193	-0.10625053	-0.023403222	-0.18483041	-0.052319355	0.16843498	0.31588385	0.2037753	0.14740899	-0.18400528	-0.09800315	0.031776186	-0.019534033	-0.15017118	-0.036592733	0.158078	-0.117512695	-0.019997	-0.09955559	0.14449903	-0.14850001	0.010708097	0.041267544	-0.06935227
-0.18723059	0.17448036	0.17133783	-0.09123718	0.095519625	-0.20126547	0.13160162	-0.062345143	-0.21313514	-0.12255774	-0.18687114	-0.115075804	0.21562313	0.12246127	-0.11409409	-0.26979837	-0.029232414	-0.11772582	-0.035300985	0.0536349	0.06742932	-0.24759388	-0.204085	0.26129186	-0.14937896	-0.14653915	-0.1769651	-0.06366557	0.15142722	0.008644813	-0.16932979	-0.03242149	-0.19951773	-0.117094785	-0.082673594	0.14944682	-0.12042641	-0.109866634	0.36218035	-0.19451194	-0.16271402	-0.015840083	0.024486344	-0.065765485	0.14514689	0.18592013	0.17258385	0.06733466	0.16305122	0.15619084	0.09898177	0.08975668	0.18295063	-0.0038364532	0.25591323	0.19426653	0.014150807	0.08400924	-0.19396171	-0.08415606	0.17274928	0.19439347	-0.18727523	-0.038200375	0.016453495	0.21451336	0.057942122	-0.13854484	-0.1312121	-0.19393328	-0.3443625	0.14170636	0.016393688	0.21128839	-0.13235676	0.19230375	-0.11318805	0.22041094	0.17070846	-0.12536076	0.063093014	0.18792069	0.06818681	-0.07424169	-0.14084466	0.1333769	-0.33626646	0.13788968	-0.048326224	0.263221	0.012047117	0.105736114	0.018441066	-0.10114285	0.042564347	-0.113753475	0.21275468	0.20684512	-0.16003036	-0.19917442	-0.19721153	-0.15979722	0.25905454	-0.15170017	-0.19123149	-0.11866321	-0.066842854	-0.06462611	-0.0030682774	0.17792517	-0.027777158	0.08063855	0.07536877	-0.21767151	0.023003042	-0.080571935	0.124626406	0.095943615	-0.16539566	0.15039761	-0.23291731	-0.08951469	-0.18802765	0.21665484	0.013974124	0.024006395	0.14721987	-0.04866942
-0.03988635	0.30676854	0.1934693	-0.030588564	0.03926335	-0.24517825	0.06260385	-0.1645036	-0.14540613	-0.08533375	-0.28102824	-0.12165998	0.21540733	0.16798088	-0.0085189855	-0.2268461	0.23088066	-0.06614535	0.06358516	0.07146568	0.0126262335	-0.074820675	-0.013178271	-0.16815008	-0.0048898733	-0.16562256	-0.102137886	-0.007838019	-0.014421266	0.013695299	-0.07407761	0.07172315	-0.15415333	0.01235873	0.18717733	0.2529878	0.27230808	-0.09133456	0.07200958	-0.095527664	-0.21286716	0.13601765	-0.078058556	-0.17531587	0.077021666	0.037496574	-0.054247588	0.19807686	-0.005599833	0.13561948	0.17809384	0.12194787	0.11414702	-0.104124226	0.1592384	0.06968548	-0.21374911	0.10979265	-0.10846722	-0.09582143	0.013051026	0.13773447	-0.08229333	0.12377515	0.2117093	0.30823642	0.20534289	-0.024144925	0.08012219	-0.11447084	-0.035991456	-0.007883412	0.137969	0.016695175	-0.069520846	0.16712336	-0.051237162	-0.017118908	0.251644	-0.20158373	0.2653443	0.27780655	0.041068207	-0.26997563	-0.1070425	-0.014741485	-0.011408986	0.1202893	0.009264032	0.04082875	0.053239964	0.053702146	0.16527371	-0.06762278	0.049942803	-0.06997082	-0.06691585	0.090595715	0.065126866	-0.0043610786	-0.12089843	0.039620887	0.19167879	-0.07988787	-0.16354923	-0.23001778	-0.061887424	0.11713426	-0.0050342004	0.044055294	0.0021970177	0.104820944	0.0079083415	-0.06383051	-0.061706726	-0.12580658	0.04387105	0.21127057	-0.09002273	0.077668846	-0.12278181	-0.07837497	0.013884809	0.21230532	-0.05220346	-0.09384931	0.012979871	-0.09268144
